ID,Name,Type,rConc,Name,Type,Value,Quality,Call,Threshold,In Range,Out Range,Peak Ratio,Comments
S95-A43,BLOOD40,Unknown,1,IL2RA,Test,999,0,Fail,0.026130871,999,999,0,
S95-A44,BLOOD40,Unknown,1,IRF1,Test,15.26775655,1,Pass,0.026130871,83.62793693,999,1,
S95-A45,BLOOD40,Unknown,1,LY6E,Test,14.16093209,1,Pass,0.026130871,84.25684349,999,1,
S95-A46,BLOOD40,Unknown,1,PTEN,Test,14.95425488,1,Pass,0.026130871,79.232342,999,1,
S95-A47,BLOOD40,Unknown,1,STAT4,Test,16.10661516,1,Pass,0.026130871,80.01033544,999,1,
S95-A48,BLOOD40,Unknown,1,TRAF2,Test,16.92751343,1,Pass,0.026130871,83.32445029,999,1,
S95-A54,BLOOD40,Unknown,1,IFNGR1,Test,14.22780727,1,Pass,0.026130871,80.09566411,999,1,
S95-A53,BLOOD40,Unknown,1,ICOS,Test,999,0,Fail,0.026130871,999,999,0,
S95-A52,BLOOD40,Unknown,1,FOXP3,Test,999,0,Fail,0.026130871,999,999,0,
S95-A51,BLOOD40,Unknown,1,CD53,Test,13.32877788,1,Pass,0.026130871,80.91995537,999,1,
S95-A50,BLOOD40,Unknown,1,CCR7,Test,16.27643592,1,Pass,0.026130871,81.28949133,999,1,
S95-A49,BLOOD40,Unknown,1,C3,Test,25.94990272,0,Fail,0.026130871,999,86.69245043,0,
S95-A60,BLOOD40,Unknown,1,TYK2,Test,16.19301387,1,Pass,0.026130871,84.91787016,999,1,
S95-A59,BLOOD40,Unknown,1,STAT5B,Test,13.84851542,1,Pass,0.026130871,81.41577587,69.86710105,0.832680425,
S95-A58,BLOOD40,Unknown,1,RAC1,Test,15.12393217,0,Fail,0.026130871,999,999,0,
S95-A57,BLOOD40,Unknown,1,NFKB1,Test,14.80695685,1,Pass,0.026130871,79.70190246,999,1,
S95-A56,BLOOD40,Unknown,1,IRF2,Test,16.3338353,1,Pass,0.026130871,81.64761199,999,1,
S95-A55,BLOOD40,Unknown,1,IL3,Test,999,0,Fail,0.026130871,999,999,0,
S95-A66,BLOOD40,Unknown,1,IL10,Test,999,0,Fail,0.026130871,999,999,0,
S95-A65,BLOOD40,Unknown,1,IFI44,Test,13.4671482,1,Pass,0.026130871,78.13039192,999,1,
S95-A64,BLOOD40,Unknown,1,FYN,Test,13.7627037,1,Pass,0.026130871,77.18079062,999,1,
S95-A63,BLOOD40,Unknown,1,CD8A,Test,18.66407345,1,Pass,0.026130871,91.03468659,999,1,
S95-A62,BLOOD40,Unknown,1,CD274,Test,15.28460989,1,Pass,0.026130871,81.97569868,999,1,
S95-A61,BLOOD40,Unknown,1,C5,Test,999,0,Fail,0.026130871,999,999,0,
